total [map_out]: 113
trajectory_out: #226	x=-0.807911	y=0.764825	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 1684	1.52543	-1.10916	0
1: 1685	1.52543	-1.10916	0
2: 1686	1.52543	-1.10916	0
3: 1687	1.52543	-1.10916	0
4: 1688	1.52543	-1.10916	0
5: 1689	1.52543	-1.10916	0
6: 1690	1.52543	-1.10916	0
7: 1691	1.52543	-1.10916	0
8: 1692	1.52543	-1.10916	0
9: 1693	1.52543	-1.10916	0
10: 1694	1.52543	-1.10916	0
11: 1695	1.52543	-1.10916	0
12: 1696	1.52543	-1.10916	0
13: 1697	1.52543	-1.10916	0
14: 1698	1.52543	-1.10916	0
15: 1699	1.52543	-1.10916	0
16: 1700	1.52543	-1.10916	0
17: 1701	1.52543	-1.10916	0
18: 1702	1.52543	-1.10916	0
19: 1703	1.52543	-1.10916	0
20: 1704	1.52543	-1.10916	0
21: 1705	1.52543	-1.10916	0
22: 1706	1.52543	-1.10916	0
23: 1707	1.52543	-1.10916	0
24: 1708	1.52543	-1.10916	0
25: 1709	1.52543	-1.10916	0
26: 1710	1.52543	-1.10916	0
27: 1711	1.52543	-1.10916	0
28: 1712	1.52543	-1.10916	0
29: 1713	1.52543	-1.10916	0
30: 1714	1.52543	-1.10916	0
31: 1715	1.52543	-1.10916	0
32: 1716	1.52543	-1.10916	0
33: 1717	1.52543	-1.10916	0
34: 1718	1.52543	-1.10916	0
35: 1719	1.52543	-1.10916	0
36: 1720	1.52543	-1.10916	0
37: 1721	1.52543	-1.10916	0
38: 1722	1.52543	-1.10916	0
39: 1723	1.52543	-1.10916	0
40: 1724	1.52543	-1.10916	0
41: 1725	1.52543	-1.10916	0
42: 1726	1.52543	-1.10916	0
43: 1727	1.52543	-1.10916	0
44: 1728	1.52543	-1.10916	0
45: 1729	1.52543	-1.10916	0
46: 1730	1.52543	-1.10916	0
47: 1731	1.52543	-1.10916	0
48: 1732	1.52543	-1.10916	0
49: 1733	1.52543	-1.10916	0
50: 1734	1.52543	-1.10916	0
51: 1735	1.52543	-1.10916	0
52: 1736	1.52543	-1.10916	0
53: 1737	1.52543	-1.10916	0
54: 1738	1.52543	-1.10916	0
55: 1739	1.52543	-1.10916	0
56: 1740	1.52543	-1.10916	0
57: 1741	1.52543	-1.10916	0
58: 1742	1.52543	-1.10916	0
59: 1743	1.52543	-1.10916	0
60: 1744	1.52543	-1.10916	0
61: 1745	1.52543	-1.10916	0
62: 1746	1.52543	-1.10916	0
63: 1747	1.52543	-1.10916	0
64: 1748	1.52543	-1.10916	0
65: 1749	1.52543	-1.10916	0
66: 1750	1.52543	-1.10916	0
67: 1751	1.52543	-1.10916	0
68: 1752	1.52543	-1.10916	0
69: 1753	1.52543	-1.10916	0
70: 1754	1.52543	-1.10916	0
71: 1755	1.52543	-1.10916	0
72: 1756	1.52543	-1.10916	0
73: 1757	1.52543	-1.10916	0
74: 1758	1.52543	-1.10916	0
75: 1759	1.52543	-1.10916	0
76: 1760	1.52543	-1.10916	0
77: 1761	1.52543	-1.10916	0
78: 1762	1.52543	-1.10916	0
79: 1763	1.52543	-1.10916	0
80: 1764	1.52543	-1.10916	0
81: 1765	1.52543	-1.10916	0
82: 1766	1.52543	-1.10916	0
83: 1767	1.52543	-1.10916	0
84: 1768	1.52543	-1.10916	0
85: 1769	1.52543	-1.10916	0
86: 1770	1.52543	-1.10916	0
87: 1771	1.52543	-1.10916	0
88: 1772	1.52543	-1.10916	0
89: 1773	1.52543	-1.10916	0
90: 1774	1.52543	-1.10916	0
91: 1775	1.52543	-1.10916	0
92: 1776	1.52543	-1.10916	0
93: 1777	1.52543	-1.10916	0
94: 1778	1.52543	-1.10916	0
95: 1779	1.52543	-1.10916	0
96: 1780	1.52543	-1.10916	0
97: 1781	1.52543	-1.10916	0
98: 1782	1.52543	-1.10916	0
99: 1783	1.52543	-1.10916	0
100: 1784	1.52543	-1.10916	0
101: 1785	1.52543	-1.10916	0
102: 1786	1.52543	-1.10916	0
103: 1787	1.52543	-1.10916	0
104: 1788	1.52543	-1.10916	0
105: 1789	1.52543	-1.10916	0
106: 1790	1.52543	-1.10916	0
107: 1791	1.52543	-1.10916	0
108: 1792	1.52543	-1.10916	0
109: 1793	1.52543	-1.10916	0
110: 1794	1.52543	-1.10916	0
111: 1795	1.52543	-1.10916	0
112: 1796	1.52543	-1.10916	0
