total [map_out]: 40
trajectory_out: #9	x=-0.186652	y=0.103087	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 243	1.26338	-0.511726	0
1: 244	1.30592	0.292677	0
2: 245	0.83524	-0.45181	0
3: 246	1.20724	-0.665617	0
4: 247	1.37271	0.432593	0
5: 248	0.418886	-0.345192	0
6: 249	0.773282	-0.464496	0
7: 250	0.773282	-0.464496	0
8: 251	1.16541	-0.523404	0
9: 252	1.05804	0.358427	0
10: 253	1.29409	-0.505568	0
11: 254	1.26608	-0.562154	0
12: 255	0.954061	0.23884	0
13: 256	1.32577	0.521609	0
14: 257	0.822457	-0.476706	0
15: 258	1.2575	0.277938	0
16: 259	1.2575	0.277938	0
17: 260	1.14887	0.338069	0
18: 261	0.416258	-0.370211	0
19: 262	1.18896	0.421712	0
20: 263	0.361582	-0.329652	0
21: 264	0.80156	-0.423455	0
22: 265	0.873901	-0.475713	0
23: 266	1.38808	-0.574067	0
24: 267	0.356165	-0.325799	0
25: 268	0.84885	-0.43289	0
26: 269	1.21315	0.485387	0
27: 270	1.40527	0.53812	0
28: 271	1.26608	-0.562154	0
29: 272	1.10725	0.305262	0
30: 273	1.2575	0.277938	0
31: 274	0.361582	-0.329652	0
32: 275	0.885025	0.28299	0
33: 276	0.389682	-0.327319	0
34: 277	0.356182	-0.338553	0
35: 278	0.959661	0.293345	0
36: 279	1.2575	0.277938	0
37: 280	0.731961	-0.435699	0
38: 281	0.890895	-0.455396	0
39: 282	1.14772	-0.462965	0
