total [map_out]: 39
trajectory_out: #11	x=-0.137496	y=0.341286	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 345	1.29677	-0.434193	0
1: 346	0.933084	-0.378986	0
2: 347	1.46163	-0.457933	0
3: 348	1.0371	-0.396976	0
4: 349	1.40789	-0.607854	0
5: 350	1.55261	0.350257	0
6: 351	1.5673	0.470187	0
7: 352	0.975488	-0.408236	0
8: 353	1.25555	0.397058	0
9: 354	1.46414	-0.50647	0
10: 355	1.44466	0.440962	0
11: 356	1.49433	-0.45099	0
12: 357	0.582505	-0.269029	0
13: 358	1.44593	0.382439	0
14: 359	1.44212	0.390862	0
15: 360	1.00261	-0.373823	0
16: 361	1.5673	0.470187	0
17: 362	1.05194	-0.379182	0
18: 363	1.07523	-0.419438	0
19: 364	0.565385	-0.266495	0
20: 365	1.29677	-0.434193	0
21: 366	1.46414	-0.50647	0
22: 367	1.02205	-0.420159	0
23: 368	1.40789	-0.607854	0
24: 369	1.14928	0.274384	0
25: 370	1.65842	-0.562702	0
26: 371	1.09355	-0.400796	0
27: 372	1.15656	0.331433	0
28: 373	1.1538	0.280707	0
29: 374	1.30692	0.34659	0
30: 375	1.42827	-0.446414	0
31: 376	1.34825	0.378695	0
32: 377	1.62709	0.446009	0
33: 378	1.29677	-0.434193	0
34: 379	1.36539	-0.468825	0
35: 380	1.44823	0.317839	0
36: 381	1.50621	0.334921	0
37: 382	1.44513	0.450888	0
38: 383	1.62709	0.446009	0
