total [map_out]: 33
trajectory_out: #82	x=-0.764911	y=0.884825	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 1307	1.94957	-0.55201	0
1: 1308	1.96872	-0.619219	0
2: 1309	1.41488	-0.980253	0
3: 1310	1.41488	-0.980253	0
4: 1311	1.9063	-0.638881	0
5: 1312	1.33711	-0.97817	0
6: 1313	1.85576	-0.567088	0
7: 1314	1.41488	-0.980253	0
8: 1315	1.41488	-0.980253	0
9: 1316	1.39801	-0.994808	0
10: 1317	1.94957	-0.55201	0
11: 1318	1.4258	-0.989829	0
12: 1319	1.41488	-0.980253	0
13: 1320	1.28255	-0.970634	0
14: 1321	1.28255	-0.970634	0
15: 1322	1.94957	-0.55201	0
16: 1323	1.33711	-0.97817	0
17: 1324	1.99198	-0.559905	0
18: 1325	1.99198	-0.559905	0
19: 1326	1.91671	-0.512203	0
20: 1327	1.8694	-0.976778	0
21: 1328	1.77983	-1.03284	0
22: 1329	1.86397	-0.667292	0
23: 1330	1.85338	-0.552505	0
24: 1331	1.91166	-0.490287	0
25: 1332	1.99198	-0.559905	0
26: 1333	1.78364	-0.98843	0
27: 1334	1.88468	-0.57598	0
28: 1335	1.28255	-0.970634	0
29: 1336	1.96571	-0.13489	0
30: 1337	1.4258	-0.989829	0
31: 1338	1.28255	-0.970634	0
32: 1339	1.9559	-0.556221	0
