total [map_out]: 45
trajectory_out: #75	x=-0.764911	y=0.866825	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 1262	1.2064	-0.952436	0
1: 1263	1.50849	-0.995213	0
2: 1264	1.50849	-0.995213	0
3: 1265	1.2064	-0.952436	0
4: 1266	1.2064	-0.952436	0
5: 1267	1.50849	-0.995213	0
6: 1268	1.43906	-1.0034	0
7: 1269	1.38298	-1.02942	0
8: 1270	1.50849	-0.995213	0
9: 1271	1.58285	-1.01767	0
10: 1272	1.23885	-0.962631	0
11: 1273	1.38298	-1.02942	0
12: 1274	1.43906	-1.0034	0
13: 1275	1.65046	-1.06362	0
14: 1276	1.58285	-1.01767	0
15: 1277	1.58285	-1.01767	0
16: 1278	1.50849	-0.995213	0
17: 1279	1.49195	-1.02655	0
18: 1280	1.687	-1.04035	0
19: 1281	1.49195	-1.02655	0
20: 1282	1.93822	-1.03406	0
21: 1283	1.43906	-1.0034	0
22: 1284	1.23885	-0.962631	0
23: 1285	1.41853	-1.01613	0
24: 1286	1.31134	-1.00363	0
25: 1287	1.88255	-0.995118	0
26: 1288	1.88255	-0.995118	0
27: 1289	1.38298	-1.02942	0
28: 1290	1.89681	-1.04442	0
29: 1291	1.99692	-0.564302	0
30: 1292	1.94838	-0.621332	0
31: 1293	2.02836	-0.497139	0
32: 1294	2.02899	-0.323425	0
33: 1295	1.99721	-0.755434	0
34: 1296	1.52865	-1.01391	0
35: 1297	1.94838	-0.621332	0
36: 1298	1.36247	-1.00463	0
37: 1299	1.95157	-0.511208	0
38: 1300	2.10125	-0.845691	0
39: 1301	1.9697	-0.660416	0
40: 1302	2.02836	-0.497139	0
41: 1303	2.07997	-0.611713	0
42: 1304	1.36672	-1.01256	0
43: 1305	1.43876	-0.988477	0
44: 1306	1.65046	-1.06362	0
