total [map_out]: 29
trajectory_out: #12	x=-0.232988	y=0.387212	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 391	1.32366	-0.527062	0
1: 392	0.960646	-0.47072	0
2: 393	1.53048	0.23448	0
3: 394	1.00273	-0.498915	0
4: 395	1.28469	0.295776	0
5: 396	1.39364	-0.562422	0
6: 397	1.49025	-0.598428	0
7: 398	1.37165	-0.499803	0
8: 399	1.33274	0.245952	0
9: 400	1.07943	-0.47144	0
10: 401	1.65012	0.346157	0
11: 402	1.37531	0.278962	0
12: 403	1.33678	0.334385	0
13: 404	1.49025	-0.598428	0
14: 405	1.04865	-0.512102	0
15: 406	1.47463	0.282974	0
16: 407	1.53048	0.23448	0
17: 408	1.6313	0.479657	0
18: 409	1.58983	0.370018	0
19: 410	1.12201	-0.493903	0
20: 411	1.18486	0.231004	0
21: 412	1.47841	0.219658	0
22: 413	1.37531	0.278962	0
23: 414	1.48735	-0.550276	0
24: 415	1.32366	-0.527062	0
25: 416	1.52119	-0.544687	0
26: 417	1.45217	-0.541139	0
27: 418	1.14161	0.22029	0
28: 419	0.635501	-0.377636	0
