total [map_out]: 48
trajectory_out: #14	x=-0.47164	y=0.319494	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 436	1.25609	-0.617294	0
1: 437	0.894548	-0.557315	0
2: 438	1.45931	0.130665	0
3: 477	1.33016	-0.930707	0
4: 439	1.38224	-0.632004	0
5: 440	1.51809	0.264976	0
6: 441	0.588904	-0.455392	0
7: 442	0.588904	-0.455392	0
8: 443	0.937165	-0.585513	0
9: 444	1.32605	-0.651246	0
10: 445	1.42304	-0.686113	0
11: 446	0.981576	-0.598631	0
12: 447	1.40041	0.231659	0
13: 448	1.11428	0.073855	0
14: 449	1.26905	0.227952	0
15: 450	1.55414	0.370889	0
16: 451	1.01438	-0.559516	0
17: 478	1.26345	-0.732732	0
18: 452	1.61744	-0.746257	0
19: 453	1.51809	0.264976	0
20: 454	1.45945	0.131753	0
21: 455	1.41788	-0.639954	0
22: 456	0.999615	-0.577226	0
23: 457	1.42304	-0.686113	0
24: 458	1.40614	0.115259	0
25: 459	1.30203	-0.589312	0
26: 479	0.961038	-0.720646	0
27: 460	1.32755	-0.620181	0
28: 461	1.38274	-0.631897	0
29: 462	1.05553	-0.583333	0
30: 463	1.45422	-0.633815	0
31: 464	1.10674	0.0679948	0
32: 465	1.32755	-0.620181	0
33: 466	1.61744	-0.746257	0
34: 467	0.895339	-0.556203	0
35: 468	1.25609	-0.617294	0
36: 469	1.11574	0.123548	0
37: 470	1.00012	-0.576549	0
38: 471	0.967127	-0.554376	0
39: 472	0.895339	-0.556203	0
40: 473	1.57564	0.240998	0
41: 474	1.41838	-0.63983	0
42: 475	1.03693	-0.599424	0
43: 476	1.11428	0.073855	0
44: 480	1.57924	-0.890709	0
45: 481	1.3798	-0.78325	0
46: 482	0.928068	-0.698429	0
47: 483	1.23053	0.0848075	0
