total [map_out]: 42
trajectory_out: #99	x=-0.764911	y=0.911825	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 1377	1.67926	-1.19414	0
1: 1378	1.14885	-0.899029	0
2: 1379	1.12593	-0.89066	0
3: 1380	1.35844	-0.976087	0
4: 1381	1.14885	-0.899029	0
5: 1382	1.1947	-0.915645	0
6: 1383	1.55641	-0.959305	0
7: 1384	1.55641	-0.959305	0
8: 1385	1.65239	-0.763522	0
9: 1386	1.20408	-0.9249	0
10: 1387	1.61208	-0.558228	0
11: 1388	1.74865	-0.842234	0
12: 1389	1.76036	-1.16145	0
13: 1390	1.74865	-0.842234	0
14: 1391	1.70437	-0.584808	0
15: 1392	1.55641	-0.959305	0
16: 1393	1.55641	-0.959305	0
17: 1394	1.65213	-1.02292	0
18: 1395	1.62972	-0.953357	0
19: 1396	1.20408	-0.9249	0
20: 1397	1.25371	-0.940854	0
21: 1398	1.70437	-0.584808	0
22: 1399	1.61329	-0.582963	0
23: 1400	1.67926	-1.19414	0
24: 1401	1.35794	-0.976749	0
25: 1402	1.35794	-0.976749	0
26: 1403	1.72766	-0.71385	0
27: 1404	1.22563	-0.950504	0
28: 1405	1.61669	-0.656656	0
29: 1406	1.35844	-0.976087	0
30: 1407	1.76036	-1.16145	0
31: 1408	1.76036	-1.16145	0
32: 1409	1.67287	-0.647969	0
33: 1410	1.67752	-0.660287	0
34: 1411	1.14885	-0.899029	0
35: 1412	1.14885	-0.899029	0
36: 1413	1.6291	-0.684474	0
37: 1414	1.21967	-0.932031	0
38: 1415	1.65715	-0.62784	0
39: 1416	1.60306	-0.65169	0
40: 1417	1.55895	-0.966452	0
41: 1418	1.26438	-0.944144	0
