total [map_out]: 21
trajectory_out: #282	x=-0.775911	y=0.763826	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 1850	1.68627	-0.539307	0
1: 1851	1.6271	-0.394833	0
2: 1852	1.6271	-0.394833	0
3: 1853	1.6271	-0.394833	0
4: 1854	1.6271	-0.394833	0
5: 1855	1.6271	-0.394833	0
6: 1856	1.56983	-0.500549	0
7: 1857	1.68627	-0.539307	0
8: 1858	1.56983	-0.500549	0
9: 1859	1.44739	-0.763103	0
10: 1860	1.56983	-0.500549	0
11: 1861	1.68627	-0.539307	0
12: 1862	1.68627	-0.539307	0
13: 1863	1.56983	-0.500549	0
14: 1864	1.44739	-0.763103	0
15: 1865	1.6271	-0.394833	0
16: 1866	1.6271	-0.394833	0
17: 1867	1.6271	-0.394833	0
18: 1868	1.68627	-0.539307	0
19: 1869	1.56983	-0.500549	0
20: 1870	1.56983	-0.500549	0
