total [map_out]: 42
trajectory_out: #18	x=-0.764911	y=0.660825	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 624	1.48102	-1.04532	0
1: 592	1.15892	-0.724967	0
2: 593	1.53137	-0.785082	0
3: 594	1.52925	-0.938623	0
4: 595	1.85186	-0.943146	0
5: 625	1.48102	-1.04532	0
6: 596	1.65365	-0.0260801	0
7: 597	1.59873	-0.786825	0
8: 598	1.59873	-0.786825	0
9: 599	1.68775	-0.853763	0
10: 600	1.55894	-0.057086	0
11: 601	1.85191	-0.94345	0
12: 602	1.55107	0.0111113	0
13: 603	1.85186	-0.943146	0
14: 604	1.46084	-0.745422	0
15: 605	1.78184	-0.903421	0
16: 606	1.66639	-0.776432	0
17: 607	1.57568	-0.844138	0
18: 608	1.59873	-0.786825	0
19: 626	1.5284	-1.02166	0
20: 609	1.49991	-0.781308	0
21: 610	1.56912	-0.79223	0
22: 611	1.02522	-0.70226	0
23: 627	1.48102	-1.04532	0
24: 612	1.41356	-0.769088	0
25: 613	1.67045	0.0915435	0
26: 614	1.05398	-0.702326	0
27: 615	1.443	-0.764497	0
28: 616	1.13888	-0.743372	0
29: 628	1.84944	-1.18002	0
30: 617	1.59873	-0.786825	0
31: 629	1.5673	-1.05751	0
32: 630	1.22643	-1.00121	0
33: 631	1.9194	-1.2198	0
34: 618	1.26103	-0.112508	0
35: 619	1.61293	-0.0412632	0
36: 620	1.48429	-0.803276	0
37: 621	1.52976	-0.0428914	0
38: 622	1.41427	-0.0394539	0
39: 623	1.11388	-0.712	0
40: 632	1.62645	-0.333343	0
41: 633	1.39996	-0.399387	0
