total [map_out]: 20
trajectory_out: #279	x=-0.0223255	y=0.567057	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 1230	1.53922	0.0376482	0
1: 1231	1.54697	-0.0095426	0
2: 1232	1.54697	-0.0095426	0
3: 1233	1.54697	-0.0095426	0
4: 1234	1.54697	-0.0095426	0
5: 1235	1.54697	-0.0095426	0
6: 1236	1.53922	0.0376482	0
7: 1237	1.73171	0.622372	0
8: 1238	1.53922	0.0376482	0
9: 1239	1.73171	0.622372	0
10: 1240	1.54697	-0.0095426	0
11: 1241	1.53922	0.0376482	0
12: 1242	1.53922	0.0376482	0
13: 1243	1.54697	-0.0095426	0
14: 1244	1.53922	0.0376482	0
15: 1245	1.36902	0.441377	0
16: 1246	1.36902	0.441377	0
17: 1247	1.54697	-0.0095426	0
18: 1248	1.54697	-0.0095426	0
19: 1249	1.73171	0.622372	0
