total [map_out]: 28
trajectory_out: #250	x=-0.0223255	y=0.567057	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 1202	1.05285	-0.263853	0
1: 1203	1.0269	-0.259982	0
2: 1204	1.05285	-0.263853	0
3: 1205	1.05285	-0.263853	0
4: 1206	1.05285	-0.263853	0
5: 1207	1.05285	-0.263853	0
6: 1208	1.05285	-0.263853	0
7: 1209	1.05285	-0.263853	0
8: 1210	1.05285	-0.263853	0
9: 1211	1.05285	-0.263853	0
10: 1212	1.05285	-0.263853	0
11: 1213	1.05285	-0.263853	0
12: 1214	1.05285	-0.263853	0
13: 1215	1.05285	-0.263853	0
14: 1216	1.0269	-0.259982	0
15: 1217	1.0269	-0.259982	0
16: 1218	1.05285	-0.263853	0
17: 1219	1.05285	-0.263853	0
18: 1220	1.05285	-0.263853	0
19: 1221	1.18328	-0.0268486	0
20: 1222	1.05285	-0.263853	0
21: 1223	1.05285	-0.263853	0
22: 1224	1.05285	-0.263853	0
23: 1225	1.05285	-0.263853	0
24: 1226	1.05285	-0.263853	0
25: 1227	1.05285	-0.263853	0
26: 1228	1.2419	0.101105	0
27: 1229	1.2419	0.101105	0
