total [map_out]: 40
trajectory_out: #26	x=-0.00132545	y=0.471057	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 600	1.09412	-0.253956	0
1: 601	1.2128	-0.276256	0
2: 602	1.32353	0.420114	0
3: 603	1.09412	-0.253956	0
4: 604	1.2856	-0.280592	0
5: 605	1.09412	-0.253956	0
6: 606	1.16372	-0.287722	0
7: 607	1.39461	0.510798	0
8: 608	1.2556	-0.334833	0
9: 609	1.22165	0.446627	0
10: 610	0.781138	-0.161972	0
11: 611	1.34315	-0.281563	0
12: 612	0.990632	0.315382	0
13: 613	1.34315	-0.281563	0
14: 614	1.00892	0.310796	0
15: 615	1.12361	-0.252462	0
16: 616	1.19552	0.389719	0
17: 617	1.09412	-0.253956	0
18: 618	1.09412	-0.253956	0
19: 619	1.39461	0.510798	0
20: 620	1.75935	-0.339186	0
21: 621	1.69528	-0.298489	0
22: 622	1.5512	-0.320159	0
23: 623	1.75446	-0.380277	0
24: 624	1.20412	-0.277021	0
25: 625	0.837264	-0.190697	0
26: 626	1.28873	0.399933	0
27: 627	1.52713	-0.433618	0
28: 628	1.2856	-0.280592	0
29: 629	1.2556	-0.334833	0
30: 630	0.928934	-0.201339	0
31: 631	0.805511	-0.196746	0
32: 632	0.807447	-0.17033	0
33: 633	1.14668	-0.238074	0
34: 634	0.804472	-0.182414	0
35: 635	1.46901	-0.396071	0
36: 636	0.776195	-0.154831	0
37: 637	1.16621	0.388409	0
38: 638	1.22639	-0.324759	0
39: 639	1.75446	-0.380277	0
