total [map_out]: 33
trajectory_out: #29	x=-0.000144225	y=0.451845	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 632	0.985793	-0.235876	0
1: 633	0.985793	-0.235876	0
2: 634	1.15097	-0.316721	0
3: 635	1.58574	-0.290837	0
4: 636	1.03723	-0.219524	0
5: 637	0.710118	-0.144039	0
6: 638	1.03723	-0.219524	0
7: 639	1.58574	-0.290837	0
8: 640	1.155	-0.281199	0
9: 641	0.985793	-0.235876	0
10: 642	1.36375	-0.38401	0
11: 643	1.10052	-0.261025	0
12: 644	1.15716	-0.308499	0
13: 645	1.155	-0.281199	0
14: 646	0.985793	-0.235876	0
15: 647	0.985793	-0.235876	0
16: 648	1.64604	-0.331222	0
17: 649	1.58574	-0.290837	0
18: 650	1.10052	-0.261025	0
19: 651	0.790824	-0.180127	0
20: 652	1.18121	-0.26721	0
21: 653	1.15097	-0.316721	0
22: 654	0.710118	-0.144039	0
23: 655	1.36375	-0.38401	0
24: 656	0.826413	-0.181271	0
25: 657	0.790824	-0.180127	0
26: 658	0.790824	-0.180127	0
27: 659	1.41362	-0.406926	0
28: 660	1.08326	-0.303262	0
29: 661	1.01684	-0.233186	0
30: 662	1.07923	0.360553	0
31: 663	1.14681	-0.263105	0
32: 664	1.04397	0.33812	0
