total [map_out]: 43
trajectory_out: #44	x=-0.000144227	y=0.492845	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 741	1.50492	-0.305815	0
1: 742	1.71281	-0.343928	0
2: 743	0.879813	-0.180147	0
3: 744	0.896213	-0.218204	0
4: 745	1.20222	-0.347192	0
5: 746	1.20222	-0.347192	0
6: 747	0.931086	-0.216283	0
7: 748	1.20222	-0.347192	0
8: 749	1.41349	-0.272138	0
9: 750	1.27316	-0.285379	0
10: 751	0.931086	-0.216283	0
11: 752	1.2549	-0.383006	0
12: 753	1.02195	-0.229093	0
13: 754	0.879813	-0.180147	0
14: 755	1.20222	-0.347192	0
15: 756	1.50492	-0.305815	0
16: 757	1.44089	-0.336954	0
17: 758	1.57012	-0.520819	0
18: 759	0.917585	-0.246654	0
19: 760	0.856906	-0.184886	0
20: 761	0.985102	-0.224247	0
21: 762	1.27316	-0.285379	0
22: 763	1.47067	-0.310834	0
23: 764	0.896213	-0.218204	0
24: 765	0.993429	-0.263044	0
25: 766	1.57587	-0.479636	0
26: 767	1.2549	-0.383006	0
27: 768	0.896213	-0.218204	0
28: 769	1.65057	-0.29951	0
29: 770	0.856906	-0.184886	0
30: 771	0.856906	-0.184886	0
31: 772	1.50492	-0.305815	0
32: 773	1.2549	-0.383006	0
33: 774	1.05525	-0.290766	0
34: 775	1.06287	-0.264316	0
35: 776	1.02195	-0.229093	0
36: 777	1.02195	-0.229093	0
37: 778	1.71281	-0.343928	0
38: 779	1.45909	-0.308947	0
39: 780	1.5793	-0.289086	0
40: 781	1.02096	-0.263565	0
41: 782	1.65057	-0.29951	0
42: 783	0.843992	-0.198026	0
