total [map_out]: 41
trajectory_out: #103	x=-0.000144226	y=0.551845	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 974	1.33656	-0.433153	0
1: 975	0.80579	-0.140896	0
2: 976	1.33194	0.105681	0
3: 977	0.80579	-0.140896	0
4: 978	0.851011	-0.156437	0
5: 979	1.21585	-0.197325	0
6: 980	1.22619	0.116071	0
7: 981	1.33353	0.2228	0
8: 982	1.31036	0.00115516	0
9: 983	1.2702	0.209146	0
10: 984	1.40632	-0.0778301	0
11: 985	1.33353	0.2228	0
12: 986	1.41852	-0.400108	0
13: 987	1.40632	-0.0778301	0
14: 988	1.36226	0.183397	0
15: 989	1.21585	-0.197325	0
16: 990	1.21585	-0.197325	0
17: 991	1.2882	-0.190962	0
18: 992	0.860557	-0.165244	0
19: 993	0.911063	-0.181572	0
20: 994	1.36226	0.183397	0
21: 995	1.1879	-0.235158	0
22: 996	1.27349	0.184594	0
23: 997	1.33656	-0.433153	0
24: 998	0.841109	-0.167776	0
25: 999	1.01607	-0.216173	0
26: 1000	1.2383	-0.233295	0
27: 1001	1.38854	0.0515738	0
28: 1002	1.27429	0.109946	0
29: 1003	1.41852	-0.400108	0
30: 1004	1.41852	-0.400108	0
31: 1005	1.33177	0.118275	0
32: 1006	1.33194	0.105681	0
33: 1007	0.80579	-0.140896	0
34: 1008	0.80579	-0.140896	0
35: 1009	1.34659	0.212657	0
36: 1010	1.28556	0.0808997	0
37: 1011	0.876402	-0.172751	0
38: 1012	1.31636	0.14098	0
39: 1013	1.26602	0.114059	0
40: 1014	1.2176	-0.203446	0
