total [map_out]: 15
trajectory_out: #151	x=-0.0301442	y=0.572845	z=0	r=-nan	p=nan	y=-nan

#	id	x	y	z
0: 1059	1.45956	-0.384698	0
1: 1060	1.45956	-0.384698	0
2: 1061	1.37759	0.385783	0
3: 1062	1.45956	-0.384698	0
4: 1063	1.45956	-0.384698	0
5: 1064	1.45956	-0.384698	0
6: 1065	1.45956	-0.384698	0
7: 1066	1.37759	0.385783	0
8: 1067	1.45956	-0.384698	0
9: 1068	1.45956	-0.384698	0
10: 1069	1.45956	-0.384698	0
11: 1070	1.34288	0.301985	0
12: 1071	1.37469	0.432124	0
13: 1072	1.07053	-0.218125	0
14: 1073	1.07053	-0.218125	0
